,Codi Municipi,Codi Província,CUP_pct,CSQP_pct,Cs_pct,JxSi_pct,PP_pct,PSC_pct,Unio_pct,Unionisme_pct,Independ_pct,Cat,Spa,Abroad,Tot,pct_cat,pct_foreign,pct_spa,RFDB,RFDB_hab,RFDB_idx,ST,1erGrau,2nGrau,Univ,Tot_Niv_Ed,pct_Univ,pct_1erGrau,understands,speaks,reads,writes,no_underst,Tot_cat,pct_cat_speakers
Centelles,8067,8,11.59,4.1,5.85,61.71,5.05,7.93,2.3,18.83,73.3,6026.0,901.0,483.0,7410.0,81.32253711201079,6.518218623481781,12.159244264507423,114970.0,15.9,96.5,,761.0,3607.0,,5989.0,,12.706628819502422,7016.0,6188.0,6259.0,5059.0,,7136.0,86.7152466367713
Cercs,8268,8,8.73,2.67,7.64,58.55,4.97,13.33,2.42,25.939999999999998,67.28,930.0,208.0,45.0,1183.0,78.61369399830939,3.8038884192730347,17.582417582417584,,,,,151.0,777.0,,1168.0,,12.928082191780822,1294.0,1157.0,1125.0,719.0,,1302.0,88.86328725038402
Cerdanyola del Vallès,8266,8,8.75,13.81,22.62,27.28,8.75,15.09,2.02,46.46,36.03,36796.0,13751.0,6996.0,57543.0,63.94522357193751,12.157864553464366,23.89691187459813,1006251.0,17.6,107.2,4334.0,5513.0,26917.0,10454.0,47217.0,22.14033081305462,11.675879450198021,53585.0,40329.0,43985.0,30904.0,2291.0,55875.0,72.1771812080537
Cervelló,8068,8,7.04,8.5,20.52,40.96,7.12,11.65,2.54,39.29,48.0,6485.0,1631.0,745.0,8861.0,73.1858706692247,8.407628935786029,18.40650039498928,152168.0,17.4,105.8,535.0,718.0,4305.0,1404.0,6961.0,20.169515874156012,10.31460996983192,7973.0,6480.0,6920.0,4883.0,286.0,8260.0,78.4503631961259
Cervera,25072,25,8.38,3.74,10.46,58.26,7.93,6.45,3.28,24.84,66.64,6294.0,954.0,1765.0,9013.0,69.83246421835128,19.582824808609786,10.584710973038943,117068.0,13.1,79.5,,1139.0,4494.0,1215.0,7516.0,16.16551357104843,15.154337413517828,8723.0,7108.0,7372.0,5904.0,472.0,9195.0,77.30288200108755
Cervià de Ter,17050,17,11.45,2.05,6.5,71.45,3.08,2.56,1.54,12.14,82.9,760.0,64.0,92.0,916.0,82.96943231441048,10.043668122270743,6.986899563318778,,,,,,,,,,,870.0,812.0,788.0,648.0,,883.0,91.95922989807474
Cervià de les Garrigues,25073,25,4.24,4.24,4.02,73.21,3.57,5.8,3.13,13.39,77.44999999999999,603.0,51.0,32.0,686.0,87.90087463556851,4.664723032069971,7.434402332361516,,,,,,,,,,,749.0,660.0,700.0,458.0,,749.0,88.11748998664886
Cistella,17051,17,13.11,1.09,3.83,68.31,7.65,0.55,4.37,12.030000000000001,81.42,245.0,12.0,36.0,293.0,83.61774744027304,12.286689419795222,4.09556313993174,,,,,,,,,,,262.0,253.0,253.0,191.0,,267.0,94.7565543071161
Ciutadilla,25074,25,7.28,1.32,2.65,76.82,3.97,4.64,3.31,11.26,84.1,186.0,10.0,8.0,204.0,91.17647058823529,3.9215686274509802,4.901960784313726,,,,,,,,,,,198.0,189.0,176.0,130.0,,207.0,91.30434782608695
Clariana de Cardener,25075,25,22.55,0.0,0.0,62.75,0.98,3.92,7.84,4.9,85.3,130.0,8.0,3.0,141.0,92.19858156028369,2.127659574468085,5.673758865248227,,,,,,,,,,,137.0,129.0,129.0,118.0,0.0,137.0,94.16058394160584
"Cogul, el",25076,25,5.41,1.8,3.6,79.28,0.9,5.41,2.7,9.91,84.69,150.0,12.0,12.0,174.0,86.20689655172414,6.896551724137931,6.896551724137931,,,,,,,,,,,189.0,173.0,169.0,117.0,,192.0,90.10416666666667
Colera,17054,17,13.49,5.19,12.8,53.98,3.46,7.61,2.42,23.87,67.47,340.0,73.0,109.0,522.0,65.13409961685824,20.881226053639846,13.984674329501916,,,,,,,,,,,514.0,418.0,427.0,297.0,,536.0,77.98507462686567
Coll de Nargó,25077,25,11.24,2.31,4.9,68.01,3.75,4.32,4.9,12.97,79.25,466.0,33.0,75.0,574.0,81.18466898954703,13.066202090592334,5.7491289198606275,,,,,,,,,,,587.0,525.0,523.0,382.0,,592.0,88.68243243243244
Collbató,8069,8,10.85,5.84,14.38,49.94,7.21,7.36,2.43,28.950000000000003,60.79,3548.0,592.0,256.0,4396.0,80.70973612374887,5.823475887170154,13.466787989080983,,,,,180.0,1871.0,991.0,3176.0,31.202770780856422,5.667506297229219,4035.0,3562.0,3635.0,2899.0,98.0,4133.0,86.18436970723445
Colldejou,43045,43,11.11,0.79,1.59,78.57,0.0,5.56,1.59,7.1499999999999995,89.67999999999999,148.0,11.0,12.0,171.0,86.54970760233918,7.017543859649122,6.432748538011696,,,,,,,,,,,176.0,161.0,160.0,130.0,0.0,176.0,91.47727272727273
Collsuspina,8070,8,12.02,1.72,1.29,72.96,3.0,3.0,3.0,7.29,84.97999999999999,316.0,19.0,14.0,349.0,90.54441260744986,4.011461318051576,5.444126074498567,,,,,,,,,,,336.0,314.0,301.0,250.0,0.0,336.0,93.45238095238095
Colomers,17055,17,24.06,1.5,1.5,65.41,1.5,4.51,0.0,7.51,89.47,157.0,11.0,20.0,188.0,83.51063829787235,10.638297872340425,5.851063829787234,,,,,,,,,,,200.0,193.0,195.0,151.0,0.0,200.0,96.5
"Coma i la Pedra, la",25163,25,9.94,2.76,4.97,74.03,2.21,0.55,4.42,7.7299999999999995,83.97,233.0,21.0,7.0,261.0,89.272030651341,2.681992337164751,8.045977011494253,,,,,,,,,,,267.0,253.0,257.0,225.0,0.0,267.0,94.7565543071161
Conca de Dalt,25161,25,17.45,2.91,4.0,68.73,2.55,2.55,1.82,9.1,86.18,380.0,26.0,33.0,439.0,86.56036446469248,7.517084282460137,5.922551252847381,,,,,,,,,,,413.0,374.0,381.0,287.0,0.0,413.0,90.55690072639226
Conesa,43046,43,15.29,3.53,3.53,68.24,1.18,3.53,3.53,8.24,83.53,105.0,4.0,7.0,116.0,90.51724137931035,6.0344827586206895,3.4482758620689653,,,,,,,,,,,128.0,124.0,125.0,83.0,0.0,128.0,96.875
Constantí,43047,43,4.71,7.04,22.98,27.14,9.93,23.91,2.34,56.82,31.85,3807.0,1353.0,1279.0,6439.0,59.12408759124087,19.863332815654605,21.01257959310452,82146.0,12.7,77.3,,1124.0,2765.0,,5414.0,,20.760990025858884,6093.0,4156.0,4718.0,3002.0,508.0,6601.0,62.96015755188608
Copons,8071,8,14.9,2.88,0.96,65.87,5.29,4.33,3.85,10.58,80.77000000000001,263.0,29.0,8.0,300.0,87.66666666666667,2.6666666666666665,9.666666666666666,,,,,,,,,,,328.0,299.0,302.0,246.0,0.0,328.0,91.15853658536585
Corbera d'Ebre,43048,43,9.7,7.51,3.29,49.3,15.34,6.42,5.48,25.05,59.0,895.0,30.0,155.0,1080.0,82.87037037037037,14.351851851851851,2.7777777777777777,,,,,140.0,722.0,,1010.0,,13.861386138613861,1164.0,1109.0,1061.0,742.0,0.0,1164.0,95.27491408934708
Corbera de Llobregat,8072,8,8.76,8.35,18.11,43.68,6.83,9.71,2.78,34.65,52.44,10288.0,2216.0,1664.0,14168.0,72.61434217955957,11.744776962168267,15.640880858272162,235840.0,16.7,101.7,,1318.0,6753.0,2191.0,10894.0,20.11198825041307,12.098402790526896,13176.0,10714.0,11167.0,8364.0,337.0,13513.0,79.28661289128986
Corbins,25078,25,8.96,2.99,6.81,67.38,3.35,5.14,3.35,15.299999999999999,76.34,1140.0,96.0,165.0,1401.0,81.37044967880085,11.777301927194861,6.852248394004283,,,,,196.0,689.0,,1164.0,,16.83848797250859,1351.0,1226.0,1197.0,906.0,,1377.0,89.03413217138707
Cornellà de Llobregat,8073,8,5.75,16.78,23.65,16.14,9.84,24.51,1.37,58.0,21.89,46421.0,24056.0,15595.0,86072.0,53.932753973417604,18.118551910028813,27.948694116553582,1402547.0,16.4,99.8,11376.0,9793.0,40533.0,10120.0,71823.0,14.090193949013548,13.634908037815185,76626.0,48150.0,56733.0,36884.0,7580.0,84207.0,57.18051943425131
Cornellà del Terri,17056,17,8.49,2.76,4.0,74.19,4.14,2.76,2.48,10.899999999999999,82.67999999999999,1958.0,124.0,197.0,2279.0,85.91487494515138,8.644142167617376,5.440982887231241,,,,,324.0,1040.0,,1827.0,,17.733990147783253,2170.0,2037.0,2017.0,1609.0,0.0,2170.0,93.87096774193549
Cornudella de Montsant,43049,43,14.51,1.74,3.94,66.56,2.68,6.15,4.1,12.77,81.07000000000001,737.0,102.0,127.0,966.0,76.29399585921325,13.146997929606625,10.559006211180124,,,,,150.0,,,892.0,,16.816143497757846,997.0,895.0,890.0,652.0,0.0,997.0,89.76930792377131
Corçà,17057,17,10.24,2.12,2.87,71.79,3.62,5.49,2.12,11.98,82.03,1054.0,107.0,88.0,1249.0,84.3875100080064,7.045636509207366,8.566853482786229,,,,,185.0,676.0,,1094.0,,16.910420475319928,1229.0,1120.0,1040.0,775.0,,1264.0,88.60759493670886
Creixell,43050,43,4.64,10.06,21.91,34.32,10.4,14.81,2.57,47.12,38.96,2115.0,803.0,549.0,3467.0,61.003749639457745,15.835015863859244,23.16123449668301,,,,,430.0,1607.0,,2810.0,,15.302491103202847,2940.0,2268.0,2417.0,1657.0,300.0,3239.0,70.02161160852116
Crespià,17058,17,15.11,2.16,6.47,68.35,2.88,1.44,2.16,10.79,83.46,210.0,11.0,46.0,267.0,78.65168539325843,17.228464419475657,4.119850187265918,,,,,,,,,,,233.0,221.0,214.0,169.0,,249.0,88.75502008032129
"Cruïlles, Monells i Sant Sadurní de l'Heura",17901,17,15.69,4.38,5.35,60.95,3.41,4.87,3.77,13.629999999999999,76.64,1019.0,149.0,124.0,1292.0,78.86996904024768,9.597523219814242,11.532507739938081,,,,,202.0,,,1056.0,,19.12878787878788,1206.0,1122.0,1157.0,886.0,,1223.0,91.74161896974653
Cubelles,8074,8,7.23,10.36,24.27,31.69,9.46,12.92,2.24,46.65,38.92,9848.0,2901.0,1859.0,14608.0,67.41511500547645,12.725903614457831,19.858981380065718,231880.0,16.3,99.1,1468.0,1382.0,6686.0,,11511.0,,12.005907392928503,13119.0,9944.0,10852.0,7682.0,713.0,13833.0,71.88606954384443
Cubells,25079,25,5.16,1.59,2.78,77.38,7.14,2.78,1.98,12.7,82.53999999999999,302.0,21.0,50.0,373.0,80.9651474530831,13.404825737265416,5.630026809651475,,,,,,,,,,,384.0,360.0,332.0,241.0,,395.0,91.13924050632912
Cunit,43051,43,5.08,11.13,26.78,23.13,11.48,18.57,1.71,56.83,28.21,6996.0,3004.0,1808.0,11808.0,59.2479674796748,15.311653116531165,25.440379403794037,161241.0,13.6,82.8,,1470.0,6252.0,1059.0,10052.0,10.535216872264225,14.623955431754874,11376.0,7883.0,9049.0,5506.0,735.0,12111.0,65.08958797787136
Cànoves i Samalús,8042,8,9.52,8.48,17.73,36.4,11.77,13.03,1.86,42.53,45.92,2115.0,579.0,179.0,2873.0,73.61642882004872,6.230421162547859,20.153150017403412,,,,,272.0,1533.0,,2372.0,,11.467116357504215,2740.0,2058.0,2225.0,1509.0,,2798.0,73.55253752680485
Darnius,17060,17,13.33,3.33,6.67,53.03,13.33,4.85,3.64,24.85,66.36,394.0,78.0,78.0,550.0,71.63636363636364,14.181818181818182,14.181818181818182,,,,,,,,,,,516.0,453.0,462.0,313.0,,525.0,86.28571428571429
